"benchmark","logging_algorithm","database","VFS","phase","scale_factor","value","unit","test-specific-info","threads","bloom_filter"
______________________________________________________
			New test run
______________________________________________________
"SSB","SQLite","SQLite","PMem","evaluation","5","1.84079","s","q1.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.80761","s","q1.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.37798","s","q2.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.94111","s","q2.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.79104","s","q2.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","4.41445","s","q3.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.72627","s","q3.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.58823","s","q3.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.5816","s","q3.4","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","3.432","s","q4.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.98925","s","q4.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.21586","s","q4.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.79241","s","q1.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.83965","s","q1.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.80624","s","q1.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.38585","s","q2.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.92263","s","q2.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.79149","s","q2.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","4.39594","s","q3.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.72122","s","q3.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.58699","s","q3.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.58093","s","q3.4","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","3.43728","s","q4.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.99054","s","q4.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.22633","s","q4.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.77264","s","q1.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.83608","s","q1.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.79893","s","q1.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.40834","s","q2.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.95867","s","q2.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.8114","s","q2.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","4.40674","s","q3.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.72327","s","q3.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.59293","s","q3.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","1.57279","s","q3.4","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","3.42536","s","q4.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","3.01192","s","q4.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","5","2.21225","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","5.46326","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","3.78279","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","3.06591","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","53.2413","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","52.5091","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","52.0096","s","q2.3","1","0"
______________________________________________________
			New test run
______________________________________________________
"SSB","SQLite","SQLite","PMem","evaluation","1","0.545706","s","q1.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.451933","s","q1.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.412006","s","q1.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","4.071","s","q2.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","3.95469","s","q2.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","3.8379","s","q2.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.9738","s","q3.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.32315","s","q3.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.32841","s","q3.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.33149","s","q3.4","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","2.01072","s","q4.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.30442","s","q4.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.25759","s","q4.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.536327","s","q1.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.448754","s","q1.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.410141","s","q1.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","4.27931","s","q2.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","4.1404","s","q2.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","3.98579","s","q2.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.97445","s","q3.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.35464","s","q3.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.34746","s","q3.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.3518","s","q3.4","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.99924","s","q4.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.30266","s","q4.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.25065","s","q4.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.538482","s","q1.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.450146","s","q1.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.409157","s","q1.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","4.17274","s","q2.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","4.06339","s","q2.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","3.91903","s","q2.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.97621","s","q3.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.32251","s","q3.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.33729","s","q3.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.33521","s","q3.4","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.98507","s","q4.1","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.29762","s","q4.2","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","1.24419","s","q4.3","1","0"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.556094","s","q1.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.365239","s","q1.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.357188","s","q1.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.438818","s","q2.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.356729","s","q2.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.332753","s","q2.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.852268","s","q3.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.346395","s","q3.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.302985","s","q3.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.318563","s","q3.4","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.614938","s","q4.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.604052","s","q4.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.486771","s","q4.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.552632","s","q1.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.364662","s","q1.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.358444","s","q1.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.436564","s","q2.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.357595","s","q2.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.329724","s","q2.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.855107","s","q3.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.330218","s","q3.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.303919","s","q3.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.314155","s","q3.4","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.613377","s","q4.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.586544","s","q4.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.475723","s","q4.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.554242","s","q1.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.367059","s","q1.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.357339","s","q1.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.434849","s","q2.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.357188","s","q2.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.33084","s","q2.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.854075","s","q3.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.32883","s","q3.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.304206","s","q3.3","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.302849","s","q3.4","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.615532","s","q4.1","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.587896","s","q4.2","1","1"
"SSB","SQLite","SQLite","PMem","evaluation","1","0.476526","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.0831","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.751272","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.609627","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","13.2536","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","12.8741","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","12.6187","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","5.19107","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.67614","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.56786","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.56593","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","5.56191","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.26606","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.14927","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.07455","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.760674","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.615783","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","13.8324","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","13.1642","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","12.9633","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","5.30878","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.80281","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.66237","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.65826","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","5.60682","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.30999","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.16025","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.06793","s","q1.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.75025","s","q1.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","0.61362","s","q1.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","13.8383","s","q2.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","13.2205","s","q2.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","12.9353","s","q2.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","5.27944","s","q3.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.80895","s","q3.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.67435","s","q3.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.66056","s","q3.4","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","5.63697","s","q4.1","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.29243","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","3.1907","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","1","1.09171","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.473598","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.450005","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.672544","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.485021","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.426024","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.56421","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.445225","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.390062","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.388841","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.12106","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.836566","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.573477","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.09361","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.477631","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.449368","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.683309","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.486882","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.434538","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.55407","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.440889","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.390193","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.385938","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.11961","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.836379","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.577342","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.08595","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.473711","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.448866","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.678829","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.484154","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.433768","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.55728","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.439838","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.389329","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.384359","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","1.12073","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.837596","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","1","0.574379","s","q4.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.536926","s","q1.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.44652","s","q1.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.404561","s","q1.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","4.29998","s","q2.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","4.15944","s","q2.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","4.01891","s","q2.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.98068","s","q3.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.36528","s","q3.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.3587","s","q3.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.35163","s","q3.4","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.99985","s","q4.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.31076","s","q4.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.26259","s","q4.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.538047","s","q1.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.448642","s","q1.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.405514","s","q1.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","4.12694","s","q2.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","4.07187","s","q2.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","3.89483","s","q2.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.95289","s","q3.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.35618","s","q3.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.3683","s","q3.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.35965","s","q3.4","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","2.01125","s","q4.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.32183","s","q4.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.24541","s","q4.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.536054","s","q1.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.444523","s","q1.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.402932","s","q1.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","4.17091","s","q2.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","4.06395","s","q2.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","3.88678","s","q2.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.96268","s","q3.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.36292","s","q3.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.37135","s","q3.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.36367","s","q3.4","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","2.01785","s","q4.1","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.31473","s","q4.2","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","1.24571","s","q4.3","1","0"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.555266","s","q1.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.360881","s","q1.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.351609","s","q1.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.444861","s","q2.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.347052","s","q2.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.336035","s","q2.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.834877","s","q3.1","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.32018","s","q3.2","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.292418","s","q3.3","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.291278","s","q3.4","1","1"
"SSB","SQLite","msc-dense","PMem","evaluation","1","0.608922","s","q4.1","1","1"
