"benchmark","database","VFS","phase","scale_factor","value","unit","test-specific-info","threads"
n______________________________________________________
			New test run
______________________________________________________
"SSB-524288","SQLite","unix","evaluation"2","7.59683","s","q3.4","1"
"SSB-524288","SQLite","unix","evaluation"2","11.7773","s","q4.1","1"
"SSB-524288","SQLite","unix","evaluation"2","6.8823","s","q4.2","1"
"SSB-524288","SQLite","unix","evaluation"2","6.5999","s","q4.3","1"
"SSB-524288","SQLite","unix","evaluation"2","2.21305","s","q1.1","1"
"SSB-524288","SQLite","unix","evaluation"2","1.55359","s","q1.2","1"
"SSB-524288","SQLite","unix","evaluation"2","1.25859","s","q1.3","1"
"SSB-524288","SQLite","unix","evaluation"2","27.486","s","q2.1","1"
"SSB-524288","SQLite","unix","evaluation"2","27.1069","s","q2.2","1"
"SSB-524288","SQLite","unix","evaluation"2","26.2392","s","q2.3","1"
"SSB-524288","SQLite","unix","evaluation"2","11.0482","s","q3.1","1"
"SSB-524288","SQLite","unix","evaluation"2","8.0531","s","q3.2","1"
"SSB-524288","SQLite","unix","evaluation"2","7.71263","s","q3.3","1"
"SSB-524288","SQLite","unix","evaluation"2","7.72363","s","q3.4","1"
"SSB-524288","SQLite","unix","evaluation"2","11.9155","s","q4.1","1"
"SSB-524288","SQLite","unix","evaluation"2","6.91542","s","q4.2","1"
"SSB-524288","SQLite","unix","evaluation"2","6.62767","s","q4.3","1"
"SSB-0","SQLite","unix","evaluation"2","2.23755","s","q1.1","1"
"SSB-0","SQLite","unix","evaluation"2","0.981557","s","q1.2","1"
"SSB-0","SQLite","unix","evaluation"2","0.918754","s","q1.3","1"
"SSB-0","SQLite","unix","evaluation"2","1.41453","s","q2.1","1"
"SSB-0","SQLite","unix","evaluation"2","0.972079","s","q2.2","1"
"SSB-0","SQLite","unix","evaluation"2","0.873298","s","q2.3","1"
"SSB-0","SQLite","unix","evaluation"2","3.11239","s","q3.1","1"
"SSB-0","SQLite","unix","evaluation"2","0.949176","s","q3.2","1"
"SSB-0","SQLite","unix","evaluation"2","0.860695","s","q3.3","1"
"SSB-0","SQLite","unix","evaluation"2","0.855146","s","q3.4","1"
"SSB-0","SQLite","unix","evaluation"2","2.43897","s","q4.1","1"
"SSB-0","SQLite","unix","evaluation"2","1.81565","s","q4.2","1"
"SSB-0","SQLite","unix","evaluation"2","1.24903","s","q4.3","1"
"SSB-0","SQLite","unix","evaluation"2","2.23226","s","q1.1","1"
"SSB-0","SQLite","unix","evaluation"2","0.988684","s","q1.2","1"
"SSB-0","SQLite","unix","evaluation"2","0.924217","s","q1.3","1"
"SSB-0","SQLite","unix","evaluation"2","1.41273","s","q2.1","1"
"SSB-0","SQLite","unix","evaluation"2","0.974047","s","q2.2","1"
"SSB-0","SQLite","unix","evaluation"2","0.872515","s","q2.3","1"
"SSB-0","SQLite","unix","evaluation"2","3.12685","s","q3.1","1"
"SSB-0","SQLite","unix","evaluation"2","0.94883","s","q3.2","1"
"SSB-0","SQLite","unix","evaluation"2","0.835142","s","q3.3","1"
"SSB-0","SQLite","unix","evaluation"2","0.830943","s","q3.4","1"
"SSB-0","SQLite","unix","evaluation"2","2.44557","s","q4.1","1"
"SSB-0","SQLite","unix","evaluation"2","1.83136","s","q4.2","1"
"SSB-0","SQLite","unix","evaluation"2","1.26964","s","q4.3","1"
"SSB-0","SQLite","unix","evaluation"2","2.24386","s","q1.1","1"
"SSB-0","SQLite","unix","evaluation"2","0.985877","s","q1.2","1"
"SSB-0","SQLite","unix","evaluation"2","0.927096","s","q1.3","1"
"SSB-0","SQLite","unix","evaluation"2","1.44978","s","q2.1","1"
"SSB-0","SQLite","unix","evaluation"2","0.964309","s","q2.2","1"
"SSB-0","SQLite","unix","evaluation"2","0.909911","s","q2.3","1"
"SSB-0","SQLite","unix","evaluation"2","3.10939","s","q3.1","1"
"SSB-0","SQLite","unix","evaluation"2","0.949514","s","q3.2","1"
"SSB-0","SQLite","unix","evaluation"2","0.83657","s","q3.3","1"
"SSB-0","SQLite","unix","evaluation"2","0.827827","s","q3.4","1"
"SSB-0","SQLite","unix","evaluation"2","2.44205","s","q4.1","1"
"SSB-0","SQLite","unix","evaluation"2","1.82449","s","q4.2","1"
"SSB-0","SQLite","unix","evaluation"2","1.26186","s","q4.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","2.8768","s","q1.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","2.37301","s","q1.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","2.12952","s","q1.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","18.5472","s","q2.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","19.0228","s","q2.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","18.8358","s","q2.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","11.1671","s","q3.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.43448","s","q3.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.51562","s","q3.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.52005","s","q3.4","1"
"SSB-524288","SQLite","PMem","evaluation"5","11.5663","s","q4.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","8.38346","s","q4.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","7.26015","s","q4.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","2.84366","s","q1.1","1"
"SSB-524288","SQLite","PMem","evaluation"5","2.3599","s","q1.2","1"
"SSB-524288","SQLite","PMem","evaluation"5","2.11247","s","q1.3","1"
"SSB-524288","SQLite","PMem","evaluation"5","19.2395","s","q2.1","1"
