______________________________________________________
			Unix cache=1gb
______________________________________________________
"SSB","SQLite","SQLite","unix","evaluation","5","22.7905","s","q4.2","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","19.8624","s","q4.3","1","0"
"SSB","SQLite","SQLite","unix","evaluation","5","5.68355","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.45094","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.29371","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","3.81594","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.61846","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.35863","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","8.10351","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.40888","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.09209","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.07754","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","6.46128","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","4.4495","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.78232","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","5.68832","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.47926","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.29986","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","3.83496","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.60593","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.35651","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","8.05505","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.38375","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.11019","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.07058","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","6.45559","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","4.47815","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.78987","s","q4.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","5.68366","s","q1.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.45645","s","q1.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.29507","s","q1.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","3.83442","s","q2.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.62225","s","q2.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.35698","s","q2.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","8.13323","s","q3.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.40855","s","q3.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.09449","s","q3.3","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.09076","s","q3.4","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","6.49319","s","q4.1","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","4.47656","s","q4.2","1","1"
"SSB","SQLite","SQLite","unix","evaluation","5","2.79905","s","q4.3","1","1"
"BLOB","SQLite","SQLite","unix","evaluation","100000","36830.7","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","35835.7","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","35350","tps","0.9","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","34960.5","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","33153.1","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","34159.8","tps","0.5","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","31990.1","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","32154","tps","0.1","1",""
"BLOB","SQLite","SQLite","unix","evaluation","100000","32587.3","tps","0.1","1",""
